,date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
1214,2020-06-12,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,1,0
1215,2020-06-13,Johor,37,30,67,30,51,46,1,0,30,0,0,0,39,0
1216,2020-06-13,Kedah,35,0,35,16,49,16,0,0,25,0,0,0,45,0
1217,2020-06-13,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,46,0
1218,2020-06-13,Melaka,52,0,52,12,49,9,0,0,25,0,0,0,17,0
1219,2020-06-13,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,18,0
1220,2020-06-13,Pahang,47,6,53,39,61,13,0,0,27,0,0,0,33,0
1221,2020-06-13,Perak,70,0,70,46,94,48,0,0,54,0,0,0,74,0
1222,2020-06-13,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,16,0
1223,2020-06-13,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,23,0
1224,2020-06-13,Sabah,66,10,76,60,100,33,0,0,41,0,0,0,68,0
1225,2020-06-13,Sarawak,51,12,63,26,69,79,0,0,48,0,0,0,62,0
1226,2020-06-13,Selangor,42,62,104,104,86,11,3,0,6,0,0,2,3,0
1227,2020-06-13,Terengganu,23,0,23,12,38,21,0,0,16,0,0,0,17,0
1228,2020-06-13,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,92,0,0,0,52,0
1229,2020-06-13,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,2,0
1230,2020-06-14,Johor,37,30,67,30,51,46,1,0,30,0,0,0,39,0
1231,2020-06-14,Kedah,35,0,35,16,49,16,0,0,25,0,0,0,42,0
1232,2020-06-14,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,47,0
1233,2020-06-14,Melaka,52,0,52,12,49,9,0,0,26,0,0,0,18,0
1234,2020-06-14,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,29,0
1235,2020-06-14,Pahang,47,6,53,39,61,13,0,0,24,0,0,0,39,0
1236,2020-06-14,Perak,70,0,70,46,94,48,0,0,56,0,0,0,75,0
1237,2020-06-14,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,15,0
1238,2020-06-14,Pulau Pinang,26,8,34,4,27,11,0,0,21,0,0,0,25,0
1239,2020-06-14,Sabah,66,10,76,60,100,33,0,0,39,0,0,0,69,0
1240,2020-06-14,Sarawak,51,12,63,26,69,79,0,0,45,0,0,0,62,0
1241,2020-06-14,Selangor,42,62,104,104,86,11,3,0,6,0,0,1,1,0
1242,2020-06-14,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,21,0
1243,2020-06-14,W.P. Kuala Lumpur,126,75,201,50,199,34,0,1,94,0,1,0,53,0
1244,2020-06-14,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,2,0
1245,2020-06-15,Johor,37,30,67,30,51,46,1,0,31,0,0,0,41,0
1246,2020-06-15,Kedah,35,0,35,16,49,16,0,0,25,0,0,0,46,0
1247,2020-06-15,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,51,0
1248,2020-06-15,Melaka,52,0,52,12,49,9,0,0,31,0,0,0,23,0
1249,2020-06-15,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,26,0
1250,2020-06-15,Pahang,47,6,53,39,61,13,0,0,26,0,0,0,33,0
1251,2020-06-15,Perak,70,0,70,46,94,48,0,0,55,0,0,0,85,0
1252,2020-06-15,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,14,0
1253,2020-06-15,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,27,0
1254,2020-06-15,Sabah,66,10,76,60,100,33,0,0,41,0,0,0,73,0
1255,2020-06-15,Sarawak,51,12,63,26,69,79,0,0,49,0,0,0,71,0
1256,2020-06-15,Selangor,42,62,104,104,86,11,3,0,8,0,0,2,2,0
1257,2020-06-15,Terengganu,23,0,23,12,38,21,0,0,15,0,0,0,17,0
1258,2020-06-15,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,95,0,0,0,50,0
1259,2020-06-15,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,2,0
1260,2020-06-16,Johor,37,30,67,30,51,46,1,0,32,0,0,0,36,0
1261,2020-06-16,Kedah,35,0,35,16,49,16,0,0,24,0,0,0,42,0
1262,2020-06-16,Kelantan,47,26,73,27,72,21,0,0,45,0,0,0,51,0
1263,2020-06-16,Melaka,52,0,52,12,49,9,0,0,28,0,0,0,25,0
1264,2020-06-16,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,22,0
1265,2020-06-16,Pahang,47,6,53,39,61,13,0,0,32,0,0,0,36,0
1266,2020-06-16,Perak,70,0,70,46,94,48,0,0,54,0,0,0,71,0
1267,2020-06-16,Perlis,13,0,13,4,17,12,0,0,8,0,0,0,12,0
1268,2020-06-16,Pulau Pinang,26,8,34,4,27,11,0,0,21,0,0,0,27,0
1269,2020-06-16,Sabah,66,10,76,60,100,33,0,0,41,0,0,0,71,0
1270,2020-06-16,Sarawak,51,12,63,26,69,79,0,0,48,0,0,0,64,0
1271,2020-06-16,Selangor,42,62,104,104,86,11,3,0,9,0,0,1,2,0
1272,2020-06-16,Terengganu,23,0,23,12,38,21,0,0,15,0,0,0,19,0
1273,2020-06-16,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,95,0,0,0,49,0
1274,2020-06-16,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,2,0
1275,2020-06-17,Johor,37,30,67,30,51,46,1,0,33,0,0,0,37,0
1276,2020-06-17,Kedah,35,0,35,16,49,16,0,0,21,0,0,0,39,0
1277,2020-06-17,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,49,0
1278,2020-06-17,Melaka,52,0,52,12,49,9,0,0,36,0,0,0,25,0
1279,2020-06-17,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,21,0
1280,2020-06-17,Pahang,47,6,53,39,61,13,0,0,35,0,0,0,39,0
1281,2020-06-17,Perak,70,0,70,46,94,48,0,0,55,0,0,0,78,0
1282,2020-06-17,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,12,0
1283,2020-06-17,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,23,0
1284,2020-06-17,Sabah,66,10,76,60,100,33,0,0,40,0,0,0,69,0
1285,2020-06-17,Sarawak,51,12,63,26,69,79,0,0,48,0,0,0,64,0
1286,2020-06-17,Selangor,42,62,104,104,86,11,3,0,9,0,0,4,4,0
1287,2020-06-17,Terengganu,23,0,23,12,38,21,0,0,14,0,0,0,18,0
1288,2020-06-17,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,100,0,0,0,57,0
1289,2020-06-17,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,2,0
1290,2020-06-18,Johor,37,30,67,30,51,46,1,0,34,0,0,0,37,0
1291,2020-06-18,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,36,0
1292,2020-06-18,Kelantan,47,26,73,27,72,21,0,0,38,0,0,0,38,0
1293,2020-06-18,Melaka,52,0,52,12,49,9,0,0,34,0,0,0,27,0
1294,2020-06-18,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,17,0
1295,2020-06-18,Pahang,47,6,53,39,61,13,0,0,31,0,0,0,40,0
1296,2020-06-18,Perak,70,0,70,46,94,48,0,0,50,0,0,0,80,0
1297,2020-06-18,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,13,0
1298,2020-06-18,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,27,0
1299,2020-06-18,Sabah,66,10,76,60,100,33,0,0,44,0,0,0,72,0
1300,2020-06-18,Sarawak,51,12,63,26,69,79,0,0,46,0,0,0,63,0
1301,2020-06-18,Selangor,42,62,104,104,86,11,3,1,11,0,1,3,4,0
1302,2020-06-18,Terengganu,23,0,23,12,38,21,0,0,11,0,0,0,14,0
1303,2020-06-18,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,102,0,0,0,59,0
1304,2020-06-18,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,2,0
1305,2020-06-19,Johor,37,30,67,30,51,46,1,0,33,0,0,0,44,0
1306,2020-06-19,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,34,0
1307,2020-06-19,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,41,0
1308,2020-06-19,Melaka,52,0,52,12,49,9,0,0,27,0,0,0,16,0
1309,2020-06-19,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,20,0
1310,2020-06-19,Pahang,47,6,53,39,61,13,0,0,30,0,0,0,40,0
1311,2020-06-19,Perak,70,0,70,46,94,48,0,0,49,0,0,0,81,0
1312,2020-06-19,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,16,0
1313,2020-06-19,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,22,0
1314,2020-06-19,Sabah,66,10,76,60,100,33,0,0,46,0,0,0,72,0
1315,2020-06-19,Sarawak,51,12,63,26,69,79,0,0,49,0,0,0,68,0
1316,2020-06-19,Selangor,42,62,104,104,86,11,2,0,11,0,0,0,5,0
1317,2020-06-19,Terengganu,23,0,23,12,38,21,0,0,14,0,0,0,15,0
1318,2020-06-19,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,109,0,0,0,62,0
1319,2020-06-19,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,2,0
1320,2020-06-20,Johor,37,30,67,30,51,46,1,0,31,0,0,0,44,0
1321,2020-06-20,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,37,0
1322,2020-06-20,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,46,0
1323,2020-06-20,Melaka,52,0,52,12,49,9,0,0,36,0,0,0,21,0
1324,2020-06-20,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,25,0
1325,2020-06-20,Pahang,47,6,53,39,61,13,0,0,33,0,0,0,36,0
1326,2020-06-20,Perak,70,0,70,46,94,48,0,0,51,0,0,0,71,0
1327,2020-06-20,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,16,0
1328,2020-06-20,Pulau Pinang,26,8,34,4,27,11,0,0,21,0,0,0,28,0
1329,2020-06-20,Sabah,66,10,76,60,100,33,0,0,43,0,0,0,66,0
1330,2020-06-20,Sarawak,51,12,63,26,69,79,0,0,46,0,0,0,59,0
1331,2020-06-20,Selangor,42,62,104,104,86,11,2,0,11,0,0,0,5,0
1332,2020-06-20,Terengganu,23,0,23,12,38,21,0,0,16,0,0,0,21,0
1333,2020-06-20,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,106,0,0,0,64,0
1334,2020-06-20,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,2,0
1335,2020-06-21,Johor,37,30,67,30,51,46,1,0,31,0,0,0,44,0
1336,2020-06-21,Kedah,35,0,35,16,49,16,0,0,23,0,0,0,38,0
1337,2020-06-21,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,53,0
1338,2020-06-21,Melaka,52,0,52,12,49,9,0,0,30,0,0,0,21,0
1339,2020-06-21,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,21,0
1340,2020-06-21,Pahang,47,6,53,39,61,13,0,0,32,0,0,0,36,0
1341,2020-06-21,Perak,70,0,70,46,94,48,0,0,53,0,0,0,71,0
1342,2020-06-21,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,14,0
1343,2020-06-21,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,26,0
1344,2020-06-21,Sabah,66,10,76,60,100,33,0,0,43,0,0,0,66,0
1345,2020-06-21,Sarawak,51,12,63,26,69,79,0,0,42,0,0,0,50,0
1346,2020-06-21,Selangor,42,62,104,104,86,11,2,0,12,0,0,0,6,0
1347,2020-06-21,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,23,0
1348,2020-06-21,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,105,0,0,0,64,0
1349,2020-06-21,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,1,0
1350,2020-06-22,Johor,37,30,67,30,51,46,0,0,33,0,0,0,41,0
1351,2020-06-22,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,38,0
1352,2020-06-22,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,46,0
1353,2020-06-22,Melaka,52,0,52,12,49,9,0,0,34,0,0,0,27,0
1354,2020-06-22,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,22,0
1355,2020-06-22,Pahang,47,6,53,39,61,13,0,0,30,0,0,0,30,0
1356,2020-06-22,Perak,70,0,70,46,94,48,0,0,53,0,0,0,78,0
1357,2020-06-22,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,14,0
1358,2020-06-22,Pulau Pinang,26,8,34,4,27,11,0,0,21,0,0,0,26,0
1359,2020-06-22,Sabah,66,10,76,60,100,33,0,0,46,0,0,0,71,0
1360,2020-06-22,Sarawak,51,12,63,26,69,79,0,0,43,0,0,0,51,0
1361,2020-06-22,Selangor,42,62,104,104,86,11,2,1,11,0,1,0,6,0
1362,2020-06-22,Terengganu,23,0,23,12,38,21,0,0,16,0,0,0,21,0
1363,2020-06-22,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,98,0,0,0,67,0
1364,2020-06-22,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,2,0
1365,2020-06-23,Johor,37,30,67,30,51,46,0,0,32,0,0,0,40,0
1366,2020-06-23,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,39,0
1367,2020-06-23,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,37,0
1368,2020-06-23,Melaka,52,0,52,12,49,9,0,0,31,0,0,0,20,0
1369,2020-06-23,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,28,0
1370,2020-06-23,Pahang,47,6,53,39,61,13,0,0,30,0,0,0,37,0
1371,2020-06-23,Perak,70,0,70,46,94,48,0,0,55,0,0,0,74,0
1372,2020-06-23,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,12,0
1373,2020-06-23,Pulau Pinang,26,8,34,4,27,11,0,0,21,0,0,0,32,0
1374,2020-06-23,Sabah,66,10,76,60,100,33,0,0,48,0,0,0,75,0
1375,2020-06-23,Sarawak,51,12,63,26,69,79,0,0,45,0,0,0,57,0
1376,2020-06-23,Selangor,42,62,104,104,86,11,3,0,13,0,0,0,6,0
1377,2020-06-23,Terengganu,23,0,23,12,38,21,0,0,17,0,0,0,23,0
1378,2020-06-23,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,104,0,0,0,67,0
1379,2020-06-23,W.P. Labuan,5,2,7,2,5,2,0,0,2,0,0,0,1,0
1380,2020-06-24,Johor,37,30,67,30,51,46,0,0,30,0,0,0,39,0
1381,2020-06-24,Kedah,35,0,35,16,49,16,0,0,20,0,0,0,33,0
1382,2020-06-24,Kelantan,47,26,73,27,72,21,0,0,43,0,0,0,40,0
1383,2020-06-24,Melaka,52,0,52,12,49,9,0,0,28,0,0,0,24,0
1384,2020-06-24,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,33,0
1385,2020-06-24,Pahang,47,6,53,39,61,13,0,0,32,0,0,0,33,0
1386,2020-06-24,Perak,70,0,70,46,94,48,0,0,53,0,0,0,67,0
1387,2020-06-24,Perlis,13,0,13,4,17,12,0,0,8,0,0,0,12,0
1388,2020-06-24,Pulau Pinang,26,8,34,4,27,11,0,0,18,0,0,0,25,0
1389,2020-06-24,Sabah,66,10,76,60,100,33,0,1,45,0,1,0,74,0
1390,2020-06-24,Sarawak,51,12,63,26,69,79,0,0,46,0,0,0,62,0
1391,2020-06-24,Selangor,42,62,104,104,86,11,2,0,11,0,0,0,6,0
1392,2020-06-24,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,30,0
1393,2020-06-24,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,103,0,0,0,65,0
1394,2020-06-24,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,1,0
1395,2020-06-25,Johor,37,30,67,30,51,46,0,0,31,0,0,0,35,0
1396,2020-06-25,Kedah,35,0,35,16,49,16,0,0,21,0,0,0,37,0
1397,2020-06-25,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,40,0
1398,2020-06-25,Melaka,52,0,52,12,49,9,0,0,37,0,0,0,31,0
1399,2020-06-25,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,24,0
1400,2020-06-25,Pahang,47,6,53,39,61,13,0,0,36,0,0,0,33,0
1401,2020-06-25,Perak,70,0,70,46,94,48,0,0,54,0,0,0,84,0
1402,2020-06-25,Perlis,13,0,13,4,17,12,0,0,7,0,0,0,11,0
1403,2020-06-25,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,23,0
1404,2020-06-25,Sabah,66,10,76,60,100,33,0,0,48,0,0,0,74,0
1405,2020-06-25,Sarawak,51,12,63,26,69,79,0,0,42,0,0,0,57,0
1406,2020-06-25,Selangor,42,62,104,104,86,11,2,0,16,0,0,0,8,0
1407,2020-06-25,Terengganu,23,0,23,12,38,21,0,0,16,0,0,0,23,0
1408,2020-06-25,W.P. Kuala Lumpur,126,75,201,50,199,34,0,0,95,0,0,0,57,0
1409,2020-06-25,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,1,0
1410,2020-06-26,Johor,37,30,67,30,51,46,0,0,29,0,0,0,39,0
1411,2020-06-26,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,33,0
1412,2020-06-26,Kelantan,47,26,73,27,72,21,0,0,41,0,0,0,42,0
1413,2020-06-26,Melaka,52,0,52,12,49,9,0,0,35,0,0,0,29,0
1414,2020-06-26,Negeri Sembilan,18,0,18,10,45,13,0,0,7,0,0,0,23,0
1415,2020-06-26,Pahang,47,6,53,39,61,13,0,0,31,0,0,0,32,0
1416,2020-06-26,Perak,70,0,70,46,94,48,0,0,53,0,0,0,80,0
1417,2020-06-26,Perlis,13,0,13,4,17,12,0,0,7,0,0,0,13,0
1418,2020-06-26,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,24,0
1419,2020-06-26,Sabah,66,10,76,60,100,33,0,0,46,0,0,0,75,0
1420,2020-06-26,Sarawak,51,12,63,26,69,79,0,0,38,0,0,0,59,0
1421,2020-06-26,Selangor,42,62,104,104,86,11,0,0,18,0,0,0,11,0
1422,2020-06-26,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,23,0
1423,2020-06-26,W.P. Kuala Lumpur,33,0,33,30,54,21,0,0,30,0,0,0,30,0
1424,2020-06-26,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
1425,2020-06-27,Johor,37,30,67,30,51,46,0,0,30,0,0,0,46,0
1426,2020-06-27,Kedah,35,0,35,16,49,16,0,0,22,0,0,0,34,0
1427,2020-06-27,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,43,0
1428,2020-06-27,Melaka,52,0,52,12,49,9,0,0,41,0,0,0,31,0
1429,2020-06-27,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,21,0
1430,2020-06-27,Pahang,47,6,53,39,61,13,0,0,33,0,0,0,32,0
1431,2020-06-27,Perak,70,0,70,46,94,48,0,0,52,0,0,0,81,0
1432,2020-06-27,Perlis,13,0,13,4,17,12,0,0,7,0,0,0,9,0
1433,2020-06-27,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,17,0
1434,2020-06-27,Sabah,66,10,76,60,100,33,0,0,41,0,0,0,82,0
1435,2020-06-27,Sarawak,51,12,63,26,69,79,0,0,37,0,0,0,55,0
1436,2020-06-27,Selangor,42,62,104,104,86,11,2,0,15,0,0,0,11,0
1437,2020-06-27,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,20,0
1438,2020-06-27,W.P. Kuala Lumpur,33,0,33,30,54,21,0,0,30,0,0,0,30,0
1439,2020-06-27,W.P. Labuan,5,2,7,2,5,2,0,0,3,0,0,0,3,0
1440,2020-06-28,Johor,37,30,67,30,51,46,0,0,31,0,0,0,40,0
1441,2020-06-28,Kedah,35,0,35,16,49,16,0,0,24,0,0,0,36,0
1442,2020-06-28,Kelantan,47,26,73,27,72,21,0,0,38,0,0,0,43,0
1443,2020-06-28,Melaka,52,0,52,12,49,9,0,0,38,0,0,0,24,0
1444,2020-06-28,Negeri Sembilan,18,0,18,10,45,13,0,0,9,0,0,0,23,0
1445,2020-06-28,Pahang,47,6,53,39,61,13,0,0,32,0,0,0,38,0
1446,2020-06-28,Perak,70,0,70,46,94,48,0,0,52,0,0,0,74,0
1447,2020-06-28,Perlis,13,0,13,4,17,12,0,0,7,0,0,0,10,0
1448,2020-06-28,Pulau Pinang,26,8,34,4,27,11,0,0,18,0,0,0,21,0
1449,2020-06-28,Sabah,66,10,76,60,100,33,1,0,41,1,0,0,67,0
1450,2020-06-28,Sarawak,51,12,63,26,69,79,0,0,39,0,0,0,50,0
1451,2020-06-28,Selangor,42,62,104,104,86,11,2,0,16,0,0,0,8,0
1452,2020-06-28,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,21,0
1453,2020-06-28,W.P. Kuala Lumpur,33,0,33,30,54,21,0,0,30,0,0,0,30,0
1454,2020-06-28,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,3,0
1455,2020-06-29,Johor,37,30,67,30,51,46,0,0,25,0,0,0,34,0
1456,2020-06-29,Kedah,35,0,35,16,49,16,0,0,23,0,0,0,36,0
1457,2020-06-29,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,54,0
1458,2020-06-29,Melaka,52,0,52,12,49,9,0,0,38,0,0,0,31,0
1459,2020-06-29,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,22,0
1460,2020-06-29,Pahang,47,6,53,39,61,13,0,0,33,0,0,0,37,0
1461,2020-06-29,Perak,70,0,70,46,94,48,0,0,54,0,0,0,74,0
1462,2020-06-29,Perlis,13,0,13,4,17,12,0,0,7,0,0,0,9,0
1463,2020-06-29,Pulau Pinang,26,8,34,4,27,11,0,0,20,0,0,0,22,0
1464,2020-06-29,Sabah,66,10,76,60,100,33,1,0,46,1,0,0,80,0
1465,2020-06-29,Sarawak,51,12,63,26,69,79,0,0,41,0,0,0,53,0
1466,2020-06-29,Selangor,42,62,104,104,86,11,2,0,19,0,0,0,7,0
1467,2020-06-29,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,27,0
1468,2020-06-29,W.P. Kuala Lumpur,33,0,33,30,54,21,0,0,30,0,0,0,30,0
1469,2020-06-29,W.P. Labuan,5,2,7,2,5,2,0,0,5,0,0,0,3,0
1470,2020-06-30,Johor,37,30,67,30,51,46,0,0,20,0,0,0,26,0
1471,2020-06-30,Kedah,35,0,35,16,49,16,0,0,23,0,0,0,38,0
1472,2020-06-30,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,47,0
1473,2020-06-30,Melaka,52,0,52,12,49,9,0,0,35,0,0,0,26,0
1474,2020-06-30,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,24,0
1475,2020-06-30,Pahang,47,6,53,39,61,13,0,0,31,0,0,0,37,0
1476,2020-06-30,Perak,70,0,70,46,94,48,0,0,53,0,0,0,75,0
1477,2020-06-30,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,9,0
1478,2020-06-30,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,24,0
1479,2020-06-30,Sabah,66,10,76,60,100,33,1,0,47,1,0,0,74,0
1480,2020-06-30,Sarawak,51,12,63,26,69,79,0,0,44,0,0,0,55,0
1481,2020-06-30,Selangor,42,62,104,104,86,11,3,0,20,0,0,0,11,0
1482,2020-06-30,Terengganu,23,0,23,12,38,21,0,0,19,0,0,0,25,0
1483,2020-06-30,W.P. Kuala Lumpur,64,73,137,38,169,29,0,0,29,0,0,0,29,0
1484,2020-06-30,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,4,0
1485,2020-07-01,Johor,37,30,67,30,51,46,0,0,22,0,0,0,30,0
1486,2020-07-01,Kedah,35,0,35,16,49,16,0,0,23,0,0,0,31,0
1487,2020-07-01,Kelantan,47,26,73,27,72,21,0,0,42,0,0,0,49,0
1488,2020-07-01,Melaka,52,0,52,12,49,9,0,0,39,0,0,0,24,0
1489,2020-07-01,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,28,0
1490,2020-07-01,Pahang,47,6,53,39,61,13,0,0,31,0,0,0,46,0
1491,2020-07-01,Perak,70,0,70,46,94,48,0,0,55,0,0,0,81,0
1492,2020-07-01,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,11,0
1493,2020-07-01,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,19,0
1494,2020-07-01,Sabah,66,10,76,60,100,33,2,0,41,1,0,0,74,0
1495,2020-07-01,Sarawak,51,12,63,26,69,79,0,0,41,0,0,0,49,0
1496,2020-07-01,Selangor,42,62,104,104,86,11,3,0,19,1,0,0,15,0
1497,2020-07-01,Terengganu,23,0,23,12,38,21,0,0,20,0,0,0,29,0
1498,2020-07-01,W.P. Kuala Lumpur,64,73,137,38,169,29,0,2,54,0,2,0,43,0
1499,2020-07-01,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,4,0
1500,2020-07-02,Johor,37,30,67,30,51,46,0,0,23,0,0,0,35,0
1501,2020-07-02,Kedah,35,0,35,16,49,16,0,0,21,0,0,0,31,0
1502,2020-07-02,Kelantan,47,26,73,27,72,21,0,0,40,0,0,0,42,0
1503,2020-07-02,Melaka,52,0,52,12,49,9,0,0,33,0,0,0,30,0
1504,2020-07-02,Negeri Sembilan,18,0,18,10,45,13,0,0,10,0,0,0,25,0
1505,2020-07-02,Pahang,47,6,53,39,61,13,0,0,34,0,0,0,43,0
1506,2020-07-02,Perak,70,0,70,46,94,48,0,0,58,0,0,0,79,0
1507,2020-07-02,Perlis,13,0,13,4,17,12,0,0,10,0,0,0,12,0
1508,2020-07-02,Pulau Pinang,26,8,34,4,27,11,0,0,19,0,0,0,18,0
1509,2020-07-02,Sabah,66,10,76,60,100,33,1,0,42,1,0,0,76,0
1510,2020-07-02,Sarawak,51,12,63,26,69,79,0,0,44,0,0,0,52,0
1511,2020-07-02,Selangor,42,62,104,104,86,11,3,0,19,1,0,0,12,0
1512,2020-07-02,Terengganu,23,0,23,12,38,21,0,0,18,0,0,0,24,0
1513,2020-07-02,W.P. Kuala Lumpur,64,73,137,38,169,29,0,0,56,0,0,0,45,0
1514,2020-07-02,W.P. Labuan,5,2,7,2,5,2,0,0,4,0,0,0,4,0
1515,2020-07-03,Johor,37,30,67,30,51,46,0,0,25,0,0,0,36,0
1516,2020-07-03,Kedah,35,0,35,16,49,16,0,0,23,0,0,0,37,0
1517,2020-07-03,Kelantan,47,26,73,27,72,21,0,0,45,0,0,0,45,0
1518,2020-07-03,Melaka,52,0,52,12,49,9,0,0,37,0,0,0,23,0
1519,2020-07-03,Negeri Sembilan,18,0,18,10,45,13,0,0,8,0,0,0,22,0
1520,2020-07-03,Pahang,47,6,53,39,61,13,0,0,32,0,0,0,35,0
1521,2020-07-03,Perak,70,0,70,46,94,48,0,0,58,0,0,0,80,0
1522,2020-07-03,Perlis,13,0,13,4,17,12,0,0,9,0,0,0,11,0
1523,2020-07-03,Pulau Pinang,26,8,34,4,27,11,0,0,18,0,0,0,17,0
1524,2020-07-03,Sabah,66,10,76,60,100,33,1,0,45,1,0,0,78,0
1525,2020-07-03,Sarawak,51,12,63,26,69,79,0,0,47,0,0,0,56,0
