,date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
5300,2021-03-12,Pahang,2170,701,2113,0,1,1,1,0,1,20,2,1252
5301,2021-03-12,Perak,2728,359,2656,0,5,5,0,7,7,67,2,1833
5302,2021-03-12,Perlis,508,57,493,1,0,1,2,0,2,10,6,315
5303,2021-03-12,Pulau Pinang,1292,248,1249,0,20,20,0,6,6,129,0,801
5304,2021-03-12,Sabah,2948,817,2823,12,19,31,19,24,43,164,38,1511
5305,2021-03-12,Sarawak,3054,870,2967,58,145,203,50,173,223,339,133,1469
5306,2021-03-12,Selangor,4742,1210,4532,132,75,207,99,71,170,338,302,2548
5307,2021-03-12,Terengganu,1231,212,1211,1,1,2,7,3,10,44,24,731
5308,2021-03-12,W.P. Kuala Lumpur,3997,316,3930,1,2,3,1,3,4,74,21,1867
5309,2021-03-12,W.P. Labuan,122,25,112,0,1,1,0,0,0,3,1,68
5310,2021-03-13,Johor,4550,952,4432,113,28,141,69,31,100,312,142,2841
5311,2021-03-13,Kedah,1844,215,1783,2,7,9,0,6,6,50,3,1375
5312,2021-03-13,Kelantan,2497,327,2373,0,22,22,1,31,32,105,0,1247
5313,2021-03-13,Melaka,1101,125,1048,1,5,6,1,6,7,20,1,767
5314,2021-03-13,Negeri Sembilan,1251,503,1204,0,4,4,3,7,10,74,2,652
5315,2021-03-13,Pahang,2170,701,2113,0,1,1,0,6,6,16,2,1191
5316,2021-03-13,Perak,2728,359,2656,0,8,8,0,10,10,64,4,1702
5317,2021-03-13,Perlis,508,57,493,0,3,3,1,0,1,9,5,333
5318,2021-03-13,Pulau Pinang,1292,248,1249,0,15,15,0,13,13,118,0,735
5319,2021-03-13,Sabah,2948,817,2823,7,28,35,6,18,24,169,34,1247
5320,2021-03-13,Sarawak,3054,870,2967,41,140,181,48,216,264,343,85,1365
5321,2021-03-13,Selangor,4742,1210,4532,147,76,223,87,93,180,322,310,2411
5322,2021-03-13,Terengganu,1231,212,1211,9,3,12,5,11,16,35,28,752
5323,2021-03-13,W.P. Kuala Lumpur,3997,316,3930,5,2,7,1,9,10,68,28,1731
5324,2021-03-13,W.P. Labuan,122,25,112,0,0,0,0,1,1,2,1,72
5325,2021-03-14,Johor,4550,952,4432,93,39,132,61,22,83,318,143,2936
5326,2021-03-14,Kedah,1844,215,1783,2,7,9,0,4,4,57,4,1443
5327,2021-03-14,Kelantan,2497,327,2373,0,30,30,0,26,26,111,0,1335
5328,2021-03-14,Melaka,1101,125,1048,0,2,2,0,1,1,21,1,751
5329,2021-03-14,Negeri Sembilan,1251,503,1204,1,3,4,0,8,8,69,3,645
5330,2021-03-14,Pahang,2170,701,2113,2,9,11,1,9,10,16,3,1191
5331,2021-03-14,Perak,2728,359,2656,1,7,8,0,7,7,65,5,1646
5332,2021-03-14,Perlis,508,57,493,1,0,1,1,3,4,11,5,343
5333,2021-03-14,Pulau Pinang,1292,248,1249,0,16,16,0,15,15,120,0,699
5334,2021-03-14,Sabah,2948,817,2823,10,34,44,5,11,16,177,39,1380
5335,2021-03-14,Sarawak,3054,870,2967,73,174,247,41,131,172,335,90,1444
5336,2021-03-14,Selangor,4742,1210,4532,105,58,163,95,77,172,322,403,2305
5337,2021-03-14,Terengganu,1231,212,1211,6,8,14,1,10,11,33,32,804
5338,2021-03-14,W.P. Kuala Lumpur,3997,316,3930,5,4,9,5,9,14,62,33,1692
5339,2021-03-14,W.P. Labuan,122,25,112,1,0,1,0,0,0,2,2,67
5340,2021-03-15,Johor,4550,952,4432,126,39,165,67,46,113,295,175,2998
5341,2021-03-15,Kedah,1844,215,1783,6,5,11,0,12,12,52,9,1490
5342,2021-03-15,Kelantan,2497,296,2373,0,13,13,0,10,10,114,0,1417
5343,2021-03-15,Melaka,1101,125,1048,1,0,1,0,0,0,21,2,803
5344,2021-03-15,Negeri Sembilan,1251,503,1204,0,0,0,0,11,11,58,3,679
5345,2021-03-15,Pahang,2170,701,2113,3,7,10,3,9,12,14,4,1144
5346,2021-03-15,Perak,2728,359,2656,0,7,7,0,11,11,61,4,1707
5347,2021-03-15,Perlis,508,57,493,2,0,2,0,2,2,13,7,349
5348,2021-03-15,Pulau Pinang,1292,248,1249,0,25,25,0,10,10,134,0,687
5349,2021-03-15,Sabah,2948,817,2823,6,14,20,9,18,27,156,31,1468
5350,2021-03-15,Sarawak,3054,870,2967,82,128,210,52,169,221,339,94,1447
5351,2021-03-15,Selangor,4742,1212,4532,87,58,145,115,76,191,306,350,2321
5352,2021-03-15,Terengganu,1231,212,1211,7,10,17,7,2,9,41,32,878
5353,2021-03-15,W.P. Kuala Lumpur,3997,316,3930,1,3,4,2,9,11,53,31,1825
5354,2021-03-15,W.P. Labuan,122,25,112,0,0,0,1,1,2,1,1,66
5355,2021-03-16,Johor,4550,952,4432,115,39,154,84,20,104,312,166,3097
5356,2021-03-16,Kedah,1844,215,1783,2,19,21,1,6,7,66,5,1523
5357,2021-03-16,Kelantan,2497,296,2373,0,19,19,0,21,21,110,0,1426
5358,2021-03-16,Melaka,1101,125,1048,0,1,1,1,2,3,20,1,821
5359,2021-03-16,Negeri Sembilan,1251,503,1204,0,9,9,2,16,18,52,1,737
5360,2021-03-16,Pahang,2170,701,2113,1,0,1,0,0,0,14,5,1320
5361,2021-03-16,Perak,2728,359,2656,4,7,11,0,14,14,55,7,1787
5362,2021-03-16,Perlis,508,57,493,3,0,3,2,0,2,13,8,352
5363,2021-03-16,Pulau Pinang,1292,248,1249,0,15,15,0,17,17,122,0,770
5364,2021-03-16,Sabah,2948,817,2823,8,18,26,7,19,26,155,31,1527
5365,2021-03-16,Sarawak,3054,870,2967,73,186,259,63,177,240,335,95,1505
5366,2021-03-16,Selangor,4742,1212,4532,83,68,151,105,82,187,297,305,2503
5367,2021-03-16,Terengganu,1231,212,1211,2,11,13,6,2,8,50,29,797
5368,2021-03-16,W.P. Kuala Lumpur,3997,316,3930,6,2,8,2,6,8,49,30,2009
5369,2021-03-16,W.P. Labuan,122,25,112,0,0,0,0,0,0,1,2,83
5370,2021-03-17,Johor,4550,952,4432,113,33,146,64,23,87,324,145,3096
5371,2021-03-17,Kedah,1844,215,1783,3,12,15,0,6,6,75,5,1494
5372,2021-03-17,Kelantan,2497,296,2373,0,33,33,0,10,10,132,0,1472
5373,2021-03-17,Melaka,1101,125,1048,0,0,0,0,0,0,20,1,896
5374,2021-03-17,Negeri Sembilan,1251,503,1204,0,10,10,0,12,12,50,1,790
5375,2021-03-17,Pahang,2170,701,2113,18,0,18,0,0,0,14,31,1267
5376,2021-03-17,Perak,2728,359,2656,0,14,14,3,12,15,59,5,1840
5377,2021-03-17,Perlis,508,57,493,1,0,1,0,0,0,13,9,379
5378,2021-03-17,Pulau Pinang,1292,248,1249,0,15,15,0,16,16,124,0,741
5379,2021-03-17,Sabah,2948,817,2823,9,11,20,9,21,30,137,25,1413
5380,2021-03-17,Sarawak,3054,870,2967,46,126,172,39,180,219,314,86,1480
5381,2021-03-17,Selangor,4742,1212,4532,81,71,152,127,68,195,312,384,2579
5382,2021-03-17,Terengganu,1231,212,1211,1,9,10,10,5,15,54,19,770
5383,2021-03-17,W.P. Kuala Lumpur,3997,316,3930,1,5,6,1,5,6,48,28,2016
5384,2021-03-17,W.P. Labuan,122,25,112,0,0,0,0,0,0,1,2,76
5385,2021-03-18,Johor,4550,952,4432,122,52,174,74,25,99,363,153,3044
5386,2021-03-18,Kedah,1844,215,1783,5,14,19,0,6,6,84,10,1469
5387,2021-03-18,Kelantan,2497,296,2373,1,11,12,0,13,13,129,1,1427
5388,2021-03-18,Melaka,1101,125,1048,1,1,2,1,2,3,19,1,871
5389,2021-03-18,Negeri Sembilan,1251,503,1204,0,12,12,1,8,9,54,0,763
5390,2021-03-18,Pahang,2170,701,2113,14,0,14,4,0,4,14,41,1364
5391,2021-03-18,Perak,2728,359,2656,0,9,9,0,10,10,59,4,1844
5392,2021-03-18,Perlis,508,57,493,1,0,1,4,0,4,13,7,379
5393,2021-03-18,Pulau Pinang,1292,248,1249,0,12,12,0,9,9,111,0,752
5394,2021-03-18,Sabah,2948,817,2823,11,15,26,6,15,21,131,36,1567
5395,2021-03-18,Sarawak,3054,870,2967,56,207,263,56,160,216,306,81,1674
5396,2021-03-18,Selangor,4742,1212,4532,165,98,263,143,89,232,327,352,2515
5397,2021-03-18,Terengganu,1231,212,1211,3,1,4,7,9,16,46,15,783
5398,2021-03-18,W.P. Kuala Lumpur,3997,316,3930,1,10,11,0,8,8,50,40,1997
5399,2021-03-18,W.P. Labuan,122,25,112,0,0,0,0,0,0,1,2,67
5400,2021-03-19,Johor,4550,952,4432,114,28,142,75,49,124,344,157,2950
5401,2021-03-19,Kedah,1844,215,1783,2,13,15,2,8,10,96,4,1345
5402,2021-03-19,Kelantan,2497,296,2373,0,16,16,1,9,10,137,0,1310
5403,2021-03-19,Melaka,1101,125,1048,6,4,10,0,7,7,16,7,860
5404,2021-03-19,Negeri Sembilan,1251,503,1204,0,8,8,0,8,8,55,0,748
5405,2021-03-19,Pahang,2170,701,2113,2,13,15,1,2,3,25,42,1329
5406,2021-03-19,Perak,2728,359,2656,1,4,5,1,5,6,55,5,1815
5407,2021-03-19,Perlis,508,57,493,0,0,0,0,0,0,13,6,367
5408,2021-03-19,Pulau Pinang,1292,248,1249,0,8,8,0,16,16,112,0,748
5409,2021-03-19,Sabah,2948,817,2823,9,15,24,7,23,30,127,36,1551
5410,2021-03-19,Sarawak,3054,870,2967,50,154,204,41,165,206,325,95,1518
5411,2021-03-19,Selangor,4742,1212,4532,212,96,308,152,90,242,335,299,2559
5412,2021-03-19,Terengganu,1231,212,1211,2,9,11,5,2,7,53,12,792
5413,2021-03-19,W.P. Kuala Lumpur,3997,316,3930,1,6,7,0,8,8,43,50,1960
5414,2021-03-19,W.P. Labuan,122,25,112,0,0,0,1,1,2,0,1,62
5415,2021-03-20,Johor,4550,952,4432,100,38,138,62,30,92,356,128,2452
5416,2021-03-20,Kedah,1844,215,1783,0,11,11,0,4,4,105,2,1359
5417,2021-03-20,Kelantan,2407,281,2283,1,19,20,0,28,28,129,1,1194
5418,2021-03-20,Melaka,1101,125,1048,2,2,4,0,4,4,14,9,824
5419,2021-03-20,Negeri Sembilan,1251,503,1204,0,9,9,0,5,5,59,0,709
5420,2021-03-20,Pahang,2170,701,2113,3,14,17,0,0,0,39,44,1256
5421,2021-03-20,Perak,2728,359,2656,0,9,9,0,8,8,55,6,1719
5422,2021-03-20,Perlis,508,57,493,1,0,1,1,8,9,6,7,348
5423,2021-03-20,Pulau Pinang,1292,248,1249,0,13,13,0,17,17,109,0,694
5424,2021-03-20,Sabah,2948,817,2815,8,7,15,12,19,31,121,34,1487
5425,2021-03-20,Sarawak,3054,870,2967,65,199,264,52,169,221,335,92,1566
5426,2021-03-20,Selangor,4742,1212,4532,179,76,255,112,91,203,321,375,2373
5427,2021-03-20,Terengganu,1231,212,1211,0,2,2,1,0,1,55,11,767
5428,2021-03-20,W.P. Kuala Lumpur,3997,316,3930,3,8,11,2,1,3,49,49,1825
5429,2021-03-20,W.P. Labuan,122,25,112,2,1,3,0,0,0,1,3,53
5430,2021-03-21,Johor,4550,952,4432,106,36,142,64,22,86,367,142,3034
5431,2021-03-21,Kedah,1844,215,1783,6,24,30,1,7,8,117,7,1364
5432,2021-03-21,Kelantan,2407,281,2283,1,32,33,1,4,5,156,0,1313
5433,2021-03-21,Melaka,1101,125,1048,1,1,2,3,1,4,19,7,824
5434,2021-03-21,Negeri Sembilan,1251,503,1204,0,6,6,0,2,2,64,1,684
5435,2021-03-21,Pahang,2170,701,2113,0,2,2,1,9,10,31,43,1233
5436,2021-03-21,Perak,2728,359,2656,0,3,3,1,9,10,49,6,1697
5437,2021-03-21,Perlis,508,57,493,1,0,1,4,3,7,3,4,286
5438,2021-03-21,Pulau Pinang,1292,248,1249,0,14,14,0,23,23,92,0,646
5439,2021-03-21,Sabah,2948,817,2815,6,17,23,5,14,19,124,35,1426
5440,2021-03-21,Sarawak,3054,870,2967,54,119,173,53,112,165,329,86,1502
5441,2021-03-21,Selangor,4742,1212,4532,152,77,229,101,71,172,336,301,2502
5442,2021-03-21,Terengganu,1231,212,1211,5,10,15,2,4,6,61,10,786
5443,2021-03-21,W.P. Kuala Lumpur,3997,316,3930,3,4,7,0,5,5,48,50,1856
5444,2021-03-21,W.P. Labuan,122,25,112,1,0,1,0,0,0,1,4,53
5445,2021-03-22,Johor,4550,952,4432,108,29,137,66,44,110,355,149,3030
5446,2021-03-22,Kedah,1844,215,1783,4,17,21,0,9,9,128,8,1430
5447,2021-03-22,Kelantan,2407,281,2283,0,38,38,1,30,31,164,0,1378
5448,2021-03-22,Melaka,1101,125,1048,0,1,1,0,1,1,20,6,853
5449,2021-03-22,Negeri Sembilan,1251,503,1204,3,12,15,0,8,8,68,4,705
5450,2021-03-22,Pahang,2170,701,2113,4,10,14,2,0,2,40,45,1272
5451,2021-03-22,Perak,2728,359,2656,1,6,7,1,6,7,50,7,1766
5452,2021-03-22,Perlis,508,57,493,0,1,1,2,1,3,3,2,291
5453,2021-03-22,Pulau Pinang,1292,248,1249,0,15,15,0,20,20,90,0,687
5454,2021-03-22,Sabah,2948,705,2815,1,17,18,7,6,13,126,30,1507
5455,2021-03-22,Sarawak,3054,870,2959,96,203,299,71,187,258,347,100,1468
5456,2021-03-22,Selangor,4742,1212,4532,151,73,224,122,76,198,340,308,2553
5457,2021-03-22,Terengganu,1231,212,1211,6,8,14,4,7,11,62,16,800
5458,2021-03-22,W.P. Kuala Lumpur,3997,316,3930,4,4,8,2,8,10,50,59,1884
5459,2021-03-22,W.P. Labuan,122,25,112,0,0,0,1,0,1,1,3,52
5460,2021-03-23,Johor,4550,952,4432,143,36,179,87,43,130,350,168,3009
5461,2021-03-23,Kedah,1844,215,1783,3,17,20,0,19,19,127,6,1442
5462,2021-03-23,Kelantan,2407,281,2283,2,17,19,0,17,17,164,2,1365
5463,2021-03-23,Melaka,1101,125,1048,2,4,6,1,3,4,21,7,863
5464,2021-03-23,Negeri Sembilan,1251,503,1204,4,5,9,2,5,7,69,6,745
5465,2021-03-23,Pahang,2170,701,2113,1,11,12,16,8,24,43,30,1322
5466,2021-03-23,Perak,2728,359,2656,1,6,7,0,3,3,52,8,1862
5467,2021-03-23,Perlis,508,57,493,0,0,0,1,0,1,3,1,313
5468,2021-03-23,Pulau Pinang,1292,248,1249,0,16,16,0,22,22,85,0,750
5469,2021-03-23,Sabah,2948,705,2815,4,24,28,3,11,14,134,39,1542
5470,2021-03-23,Sarawak,3054,870,2959,70,134,204,55,163,218,331,98,1532
5471,2021-03-23,Selangor,4742,1212,4532,154,86,240,102,105,207,350,343,2556
5472,2021-03-23,Terengganu,1231,212,1211,2,2,4,4,7,11,56,14,878
5473,2021-03-23,W.P. Kuala Lumpur,3997,316,3930,2,8,10,7,7,14,51,49,2083
5474,2021-03-23,W.P. Labuan,122,25,112,0,0,0,3,0,3,1,2,59
5475,2021-03-24,Johor,4550,952,4432,95,33,128,102,22,124,364,133,3088
5476,2021-03-24,Kedah,1844,215,1783,3,31,34,1,10,11,147,6,1462
5477,2021-03-24,Kelantan,2407,281,2283,1,28,29,2,23,25,169,1,1345
5478,2021-03-24,Melaka,1101,125,1048,1,9,10,1,3,4,28,8,892
5479,2021-03-24,Negeri Sembilan,1251,503,1204,0,3,3,1,7,8,63,5,769
5480,2021-03-24,Pahang,2170,701,2113,2,0,2,0,1,1,42,32,1313
5481,2021-03-24,Perak,2728,359,2656,0,8,8,0,6,6,55,9,1870
5482,2021-03-24,Perlis,508,57,493,1,0,1,1,1,2,3,1,339
5483,2021-03-24,Pulau Pinang,1292,248,1249,1,23,24,0,10,10,99,1,763
5484,2021-03-24,Sabah,2948,705,2815,12,15,27,5,8,13,136,38,1546
5485,2021-03-24,Sarawak,3054,870,2959,76,121,197,43,97,140,338,96,1631
5486,2021-03-24,Selangor,4742,1212,4532,132,76,208,102,66,168,359,415,2465
5487,2021-03-24,Terengganu,1231,212,1211,2,2,4,2,11,13,47,14,912
5488,2021-03-24,W.P. Kuala Lumpur,3997,316,3930,6,12,18,5,9,14,53,55,2011
5489,2021-03-24,W.P. Labuan,122,25,112,0,0,0,0,0,0,1,2,66
5490,2021-03-25,Johor,4550,952,4432,112,57,169,79,59,138,362,151,3093
5491,2021-03-25,Kedah,1844,215,1783,2,11,13,1,8,9,152,6,1482
5492,2021-03-25,Kelantan,2407,281,2283,0,26,26,0,28,28,167,1,1349
5493,2021-03-25,Melaka,1101,125,1048,0,13,13,0,2,2,32,6,912
5494,2021-03-25,Negeri Sembilan,1251,503,1204,0,16,16,0,9,9,71,1,782
5495,2021-03-25,Pahang,2170,701,2113,2,6,8,16,6,22,42,17,1378
5496,2021-03-25,Perak,2728,359,2656,0,5,5,1,15,16,45,7,1863
5497,2021-03-25,Perlis,508,57,493,1,0,1,0,1,1,2,1,322
5498,2021-03-25,Pulau Pinang,1292,248,1249,0,18,18,0,9,9,106,0,725
5499,2021-03-25,Sabah,2948,595,2815,4,11,15,5,18,23,141,39,1536
5500,2021-03-25,Sarawak,3054,870,2959,67,125,192,48,145,193,361,91,1601
5501,2021-03-25,Selangor,4742,1227,4532,182,99,281,132,93,225,377,483,2419
5502,2021-03-25,Terengganu,1231,212,1211,2,0,2,3,8,11,19,14,809
5503,2021-03-25,W.P. Kuala Lumpur,3997,343,3930,7,5,12,8,4,12,55,62,1995
5504,2021-03-25,W.P. Labuan,122,25,112,0,0,0,0,1,1,0,1,68
5505,2021-03-26,Johor,4550,952,4432,108,40,148,114,37,151,354,174,2880
5506,2021-03-26,Kedah,1844,215,1783,1,16,17,0,20,20,149,5,1379
5507,2021-03-26,Kelantan,2407,281,2283,4,18,22,1,19,20,167,3,1202
5508,2021-03-26,Melaka,1101,125,1048,0,5,5,3,7,10,30,3,915
5509,2021-03-26,Negeri Sembilan,1251,503,1204,1,9,10,0,7,7,73,2,766
5510,2021-03-26,Pahang,2170,701,2113,1,1,2,14,2,16,41,4,1313
5511,2021-03-26,Perak,2728,359,2656,0,8,8,1,10,11,43,1,1831
5512,2021-03-26,Perlis,508,57,493,1,1,2,1,1,2,2,1,305
5513,2021-03-26,Pulau Pinang,1292,248,1249,0,21,21,0,8,8,117,0,740
5514,2021-03-26,Sabah,2948,595,2815,13,22,35,6,20,26,140,46,1534
5515,2021-03-26,Sarawak,3054,870,2959,69,163,232,33,201,234,329,93,1627
5516,2021-03-26,Selangor,4742,1227,4532,189,94,283,98,104,202,366,422,2386
5517,2021-03-26,Terengganu,1231,212,1211,4,3,7,2,3,5,37,16,860
5518,2021-03-26,W.P. Kuala Lumpur,3997,343,3930,7,3,10,13,9,22,51,52,2019
5519,2021-03-26,W.P. Labuan,122,25,112,2,0,2,0,0,0,0,3,63
5520,2021-03-27,Johor,4550,952,4432,98,37,135,90,37,127,356,128,2919
5521,2021-03-27,Kedah,1844,215,1783,3,10,13,1,11,12,145,6,1323
5522,2021-03-27,Kelantan,2407,281,2283,0,29,29,3,26,29,164,1,1193
5523,2021-03-27,Melaka,1101,125,1048,4,3,7,0,3,3,30,7,843
5524,2021-03-27,Negeri Sembilan,1251,503,1204,0,4,4,1,6,7,69,1,668
5525,2021-03-27,Pahang,2170,701,2113,0,2,2,1,5,6,38,3,1241
5526,2021-03-27,Perak,2728,359,2656,0,8,8,0,4,4,47,1,1702
5527,2021-03-27,Perlis,508,57,493,0,0,0,1,0,1,2,0,280
5528,2021-03-27,Pulau Pinang,1292,248,1249,0,17,17,0,5,5,113,0,693
5529,2021-03-27,Sabah,2948,595,2815,2,31,33,15,13,28,143,43,1494
5530,2021-03-27,Sarawak,3054,870,2959,92,190,282,39,256,295,357,128,1563
5531,2021-03-27,Selangor,4742,1227,4532,170,73,243,120,74,194,367,393,2417
5532,2021-03-27,Terengganu,1231,212,1211,5,2,7,4,11,15,28,21,842
5533,2021-03-27,W.P. Kuala Lumpur,3997,343,3930,6,6,12,4,5,9,50,56,1799
5534,2021-03-27,W.P. Labuan,122,25,112,0,0,0,0,0,0,0,3,50
5535,2021-03-28,Johor,4550,952,4432,106,37,143,78,38,116,355,137,2939
5536,2021-03-28,Kedah,1844,215,1783,0,12,12,0,10,10,146,6,1401
5537,2021-03-28,Kelantan,2407,281,2283,1,32,33,0,18,18,177,2,1279
5538,2021-03-28,Melaka,1101,125,1048,1,2,3,0,0,0,32,8,828
5539,2021-03-28,Negeri Sembilan,1251,503,1204,0,3,3,0,4,4,66,1,683
5540,2021-03-28,Pahang,2170,701,2113,0,3,3,0,3,3,38,3,1242
5541,2021-03-28,Perak,2728,359,2656,1,4,5,1,9,10,41,1,1656
5542,2021-03-28,Perlis,508,57,493,2,0,2,0,0,0,2,2,265
5543,2021-03-28,Pulau Pinang,1292,248,1249,0,24,24,0,15,15,132,0,647
5544,2021-03-28,Sabah,2948,595,2815,12,8,20,2,5,7,151,42,1470
5545,2021-03-28,Sarawak,3054,870,2955,75,204,279,60,172,232,365,98,1534
5546,2021-03-28,Selangor,4742,1227,4532,122,61,183,112,77,189,358,401,2332
5547,2021-03-28,Terengganu,1231,212,1211,2,3,5,12,0,12,31,11,920
5548,2021-03-28,W.P. Kuala Lumpur,3997,343,3930,4,1,5,7,6,13,44,37,1778
5549,2021-03-28,W.P. Labuan,122,25,112,0,0,0,0,0,0,0,3,56
5550,2021-03-29,Johor,4550,952,4432,109,42,151,68,33,101,365,132,3008
5551,2021-03-29,Kedah,1844,215,1783,1,13,14,0,20,20,136,7,1455
5552,2021-03-29,Kelantan,2407,294,2283,0,21,21,2,33,35,164,0,1351
5553,2021-03-29,Melaka,1101,125,1048,0,1,1,0,2,2,31,8,818
5554,2021-03-29,Negeri Sembilan,1251,503,1204,1,4,5,1,5,6,65,1,740
5555,2021-03-29,Pahang,2170,701,2113,0,17,17,0,7,7,48,2,1227
5556,2021-03-29,Perak,2728,359,2656,0,4,4,0,8,8,37,0,1719
5557,2021-03-29,Perlis,508,57,493,0,0,0,0,0,0,2,2,283
5558,2021-03-29,Pulau Pinang,1292,248,1249,0,20,20,0,18,18,122,0,659
5559,2021-03-29,Sabah,2948,595,2815,17,16,33,13,13,26,140,47,1503
5560,2021-03-29,Sarawak,3054,870,2955,61,158,219,51,189,240,357,104,1590
5561,2021-03-29,Selangor,4742,1227,4532,136,53,189,104,78,182,334,418,2465
5562,2021-03-29,Terengganu,1231,212,1211,2,2,4,4,8,12,25,10,895
5563,2021-03-29,W.P. Kuala Lumpur,3997,343,3930,2,1,3,1,3,4,43,35,1922
5564,2021-03-29,W.P. Labuan,122,25,112,0,0,0,1,0,1,0,2,62
5565,2021-03-30,Johor,4550,952,4432,113,41,154,74,37,111,372,166,3085
5566,2021-03-30,Kedah,1844,215,1783,4,9,13,1,27,28,121,10,1449
5567,2021-03-30,Kelantan,2551,304,2422,0,20,20,0,18,18,166,0,1366
5568,2021-03-30,Melaka,1101,125,1048,0,1,1,0,3,3,29,8,814
5569,2021-03-30,Negeri Sembilan,1251,503,1204,0,1,1,2,6,8,57,2,761
5570,2021-03-30,Pahang,2170,701,2113,1,7,8,1,18,19,37,2,1284
5571,2021-03-30,Perak,2728,359,2656,1,4,5,0,2,2,31,0,1436
5572,2021-03-30,Perlis,508,57,493,1,1,2,0,0,0,3,3,287
5573,2021-03-30,Pulau Pinang,1292,248,1249,0,6,6,0,23,23,109,0,724
5574,2021-03-30,Sabah,2948,645,2815,10,26,36,11,23,34,141,46,1587
5575,2021-03-30,Sarawak,3054,929,2943,66,151,217,36,164,200,352,109,1619
5576,2021-03-30,Selangor,4742,1227,4532,142,58,200,125,78,203,315,399,2565
5577,2021-03-30,Terengganu,1231,212,1211,0,2,2,3,8,11,19,8,916
5578,2021-03-30,W.P. Kuala Lumpur,3997,343,3930,2,1,3,5,6,11,39,30,1982
5579,2021-03-30,W.P. Labuan,122,25,112,0,0,0,0,0,0,0,2,58
5580,2021-03-31,Johor,4550,952,4432,141,42,183,88,34,122,380,162,3071
5581,2021-03-31,Kedah,1844,215,1783,0,9,9,3,17,20,110,9,1430
5582,2021-03-31,Kelantan,2407,294,2283,0,22,22,0,20,20,170,0,1344
5583,2021-03-31,Melaka,1101,125,1048,2,4,6,0,4,4,29,10,843
5584,2021-03-31,Negeri Sembilan,1251,503,1204,0,5,5,1,7,8,56,1,786
5585,2021-03-31,Pahang,2170,701,2113,2,9,11,1,3,4,43,3,1323
5586,2021-03-31,Perak,2728,359,2656,0,12,12,0,3,3,48,0,1845
5587,2021-03-31,Perlis,508,57,493,2,1,3,0,1,1,3,5,288
5588,2021-03-31,Pulau Pinang,1292,248,1249,0,7,7,0,11,11,84,0,797
5589,2021-03-31,Sabah,2948,645,2815,10,35,45,11,5,16,173,44,1543
5590,2021-03-31,Sarawak,3054,924,2943,102,141,243,45,114,159,356,129,1632
5591,2021-03-31,Selangor,4742,1227,4532,125,68,193,101,67,168,339,465,2502
5592,2021-03-31,Terengganu,1231,212,1211,3,2,5,1,2,3,18,10,870
5593,2021-03-31,W.P. Kuala Lumpur,3997,288,3930,5,4,9,2,3,5,44,31,2005
5594,2021-03-31,W.P. Labuan,122,25,112,0,0,0,0,0,0,0,2,60
5595,2021-04-01,Johor,4550,952,4432,150,37,187,94,51,145,369,159,3047
5596,2021-04-01,Kedah,1844,215,1783,1,2,3,3,28,31,91,3,1415
5597,2021-04-01,Kelantan,2407,294,2283,2,25,27,0,30,30,165,2,1340
5598,2021-04-01,Melaka,1101,125,1048,0,7,7,3,10,13,26,7,857
5599,2021-04-01,Negeri Sembilan,1251,503,1204,2,7,9,0,5,5,59,2,801
5600,2021-04-01,Pahang,2170,701,2113,2,8,10,2,1,3,44,2,1327
5601,2021-04-01,Perak,2728,359,2656,0,7,7,0,3,3,51,1,1867
5602,2021-04-01,Perlis,508,57,493,0,0,0,0,1,1,2,5,279
5603,2021-04-01,Pulau Pinang,1292,248,1249,0,18,18,0,17,17,95,0,748
5604,2021-04-01,Sabah,2948,645,2815,8,34,42,17,21,38,145,34,1573
5605,2021-04-01,Sarawak,3054,924,2943,68,124,192,52,179,231,365,117,1618
5606,2021-04-01,Selangor,4742,1227,4532,112,69,181,115,87,202,309,486,2438
5607,2021-04-01,Terengganu,1231,212,1211,2,2,4,1,0,1,20,11,812
5608,2021-04-01,W.P. Kuala Lumpur,3997,288,3930,7,11,18,6,2,8,53,31,2006
5609,2021-04-01,W.P. Labuan,122,25,112,6,0,6,0,0,0,0,8,68
5610,2021-04-02,Johor,4550,952,4432,126,45,171,79,35,114,383,162,2976
5611,2021-04-02,Kedah,1844,215,1783,1,9,10,0,17,17,81,4,1291
5612,2021-04-02,Kelantan,2407,294,2283,3,21,24,2,16,18,165,3,821
5613,2021-04-02,Melaka,1101,125,1048,0,3,3,1,6,7,23,6,872
5614,2021-04-02,Negeri Sembilan,1251,503,1204,0,7,7,0,8,8,58,2,744
5615,2021-04-02,Pahang,2170,701,2113,1,2,3,1,5,6,44,2,1282
5616,2021-04-02,Perak,2728,359,2656,0,9,9,0,8,8,50,1,1816
5617,2021-04-02,Perlis,508,57,493,2,0,2,1,0,1,2,6,269
5618,2021-04-02,Pulau Pinang,1292,248,1249,0,15,15,0,17,17,91,0,743
5619,2021-04-02,Sabah,2948,645,2815,11,26,37,6,7,13,160,36,1578
5620,2021-04-02,Sarawak,3054,924,2943,65,196,261,64,178,242,378,112,1565
5621,2021-04-02,Selangor,4742,1227,4532,196,68,264,146,69,215,307,439,2509
5622,2021-04-02,Terengganu,1231,212,1211,1,1,2,2,4,6,17,10,809
5623,2021-04-02,W.P. Kuala Lumpur,3997,288,3930,4,4,8,4,5,9,52,29,2032
