,date,state,checkins,unique_ind,unique_loc
4780,2021-09-25,Terengganu,511065,250649,20710
4781,2021-09-25,W.P. KualaLumpur,4730289,2151134,82439
4782,2021-09-25,W.P. Labuan,91154,35320,2050
4783,2021-09-25,W.P. Putrajaya,259601,152799,2055
4784,2021-09-26,Johor,2514148,1185127,75664
4785,2021-09-26,Kedah,947221,494149,37795
4786,2021-09-26,Kelantan,467735,248192,28033
4787,2021-09-26,Melaka,612556,298909,16830
4788,2021-09-26,Negeri Sembilan,891031,416393,20762
4789,2021-09-26,Pahang,822739,380107,24936
4790,2021-09-26,Perak,1257337,610169,40086
4791,2021-09-26,Perlis,202905,116269,6975
4792,2021-09-26,Pulau Pinang,1292115,608485,34701
4793,2021-09-26,Sabah,1589375,583315,42241
4794,2021-09-26,Sarawak,1678865,629043,33657
4795,2021-09-26,Selangor,5880971,2739308,111358
4796,2021-09-26,Terengganu,533021,262962,24434
4797,2021-09-26,W.P. KualaLumpur,4165750,1944806,60947
4798,2021-09-26,W.P. Labuan,76264,31883,1466
4799,2021-09-26,W.P. Putrajaya,251727,149875,1766
4800,2021-09-27,Johor,2609175,1282131,98239
4801,2021-09-27,Kedah,993431,527826,41359
4802,2021-09-27,Kelantan,447757,241801,27841
4803,2021-09-27,Melaka,714719,342318,25889
4804,2021-09-27,Negeri Sembilan,985593,464076,31001
4805,2021-09-27,Pahang,986625,437766,38438
4806,2021-09-27,Perak,1557457,716064,61519
4807,2021-09-27,Perlis,274383,160353,11017
4808,2021-09-27,Pulau Pinang,1580847,737955,54582
4809,2021-09-27,Sabah,1907775,682557,61922
4810,2021-09-27,Sarawak,1751312,669788,53535
4811,2021-09-27,Selangor,6399568,2994271,177249
4812,2021-09-27,Terengganu,517099,258192,24474
4813,2021-09-27,W.P. KualaLumpur,4399388,2084189,97934
4814,2021-09-27,W.P. Labuan,88978,34914,2387
4815,2021-09-27,W.P. Putrajaya,245767,143591,3126
4816,2021-09-28,Johor,2699429,1306238,100118
4817,2021-09-28,Kedah,969019,520520,41251
4818,2021-09-28,Kelantan,454348,244272,27903
4819,2021-09-28,Melaka,715171,343492,26257
4820,2021-09-28,Negeri Sembilan,933412,449865,31038
4821,2021-09-28,Pahang,988351,439770,38975
4822,2021-09-28,Perak,1560368,713789,62816
4823,2021-09-28,Perlis,272949,160706,11029
4824,2021-09-28,Pulau Pinang,1599870,743437,55164
4825,2021-09-28,Sabah,1920465,684736,62385
4826,2021-09-28,Sarawak,1795199,679342,54645
4827,2021-09-28,Selangor,6357688,2982693,180523
4828,2021-09-28,Terengganu,521296,260391,24438
4829,2021-09-28,W.P. KualaLumpur,4404900,2088793,99733
4830,2021-09-28,W.P. Labuan,94546,35856,2449
4831,2021-09-28,W.P. Putrajaya,244599,143988,3110
4832,2021-09-29,Johor,2754239,1320902,100548
4833,2021-09-29,Kedah,965987,517762,41055
4834,2021-09-29,Kelantan,452895,244994,27381
4835,2021-09-29,Melaka,741102,351962,26417
4836,2021-09-29,Negeri Sembilan,1012492,472241,31758
4837,2021-09-29,Pahang,1015266,447402,39225
4838,2021-09-29,Perak,1564573,718184,62312
4839,2021-09-29,Perlis,269240,158382,11039
4840,2021-09-29,Pulau Pinang,1526396,726421,54214
4841,2021-09-29,Sabah,1939366,689160,62461
4842,2021-09-29,Sarawak,1849315,696413,54948
4843,2021-09-29,Selangor,6518054,3040902,180626
4844,2021-09-29,Terengganu,541186,267373,24404
4845,2021-09-29,W.P. KualaLumpur,4485475,2131227,99695
4846,2021-09-29,W.P. Labuan,97097,36789,2460
4847,2021-09-29,W.P. Putrajaya,250120,147765,3155
4848,2021-09-30,Johor,2675687,1293125,98395
4849,2021-09-30,Kedah,1043424,543315,42430
4850,2021-09-30,Kelantan,486431,256931,27808
4851,2021-09-30,Melaka,699863,338976,25843
4852,2021-09-30,Negeri Sembilan,1011596,472285,31529
4853,2021-09-30,Pahang,1039068,455644,39338
4854,2021-09-30,Perak,1634479,737423,63539
4855,2021-09-30,Perlis,284825,165324,11222
4856,2021-09-30,Pulau Pinang,1651948,761325,55761
4857,2021-09-30,Sabah,1980468,697805,62602
4858,2021-09-30,Sarawak,1934766,708025,55117
4859,2021-09-30,Selangor,6718110,3103124,182243
4860,2021-09-30,Terengganu,561914,273602,24444
4861,2021-09-30,W.P. KualaLumpur,4700713,2209486,100533
4862,2021-09-30,W.P. Labuan,94536,36377,2436
4863,2021-09-30,W.P. Putrajaya,255483,151272,3124
4864,2021-10-01,Johor,2769190,1321128,96263
4865,2021-10-01,Kedah,988447,517606,32186
4866,2021-10-01,Kelantan,392529,217407,15868
4867,2021-10-01,Melaka,775165,361391,26579
4868,2021-10-01,Negeri Sembilan,1079968,494598,31778
4869,2021-10-01,Pahang,1067261,465055,38528
4870,2021-10-01,Perak,1693974,756927,63122
4871,2021-10-01,Perlis,290110,167080,10899
4872,2021-10-01,Pulau Pinang,1711700,775116,55791
4873,2021-10-01,Sabah,2076150,717616,62814
4874,2021-10-01,Sarawak,1979172,718272,55154
4875,2021-10-01,Selangor,7148795,3226455,182845
4876,2021-10-01,Terengganu,448320,236390,13198
4877,2021-10-01,W.P. KualaLumpur,5071869,2307970,101588
4878,2021-10-01,W.P. Labuan,104570,38453,2465
4879,2021-10-01,W.P. Putrajaya,292859,167185,3118
4880,2021-10-02,Johor,3038675,1358391,93714
4881,2021-10-02,Kedah,1119415,551792,39328
4882,2021-10-02,Kelantan,498388,257017,25128
4883,2021-10-02,Melaka,817066,366614,24290
4884,2021-10-02,Negeri Sembilan,1122993,493521,28513
4885,2021-10-02,Pahang,1065410,453075,34433
4886,2021-10-02,Perak,1720959,750304,58635
4887,2021-10-02,Perlis,277064,153414,9873
4888,2021-10-02,Pulau Pinang,1750501,756795,50006
4889,2021-10-02,Sabah,1949185,659232,48293
4890,2021-10-02,Sarawak,2129664,727455,48581
4891,2021-10-02,Selangor,7674757,3308194,157962
4892,2021-10-02,Terengganu,577541,276038,20978
4893,2021-10-02,W.P. KualaLumpur,5299787,2341713,83534
4894,2021-10-02,W.P. Labuan,96029,36336,1955
4895,2021-10-02,W.P. Putrajaya,290998,171539,2068
4896,2021-10-03,Johor,2955275,1301360,80083
4897,2021-10-03,Kedah,1153043,563308,40508
4898,2021-10-03,Kelantan,510962,266870,28404
4899,2021-10-03,Melaka,729964,333981,18051
4900,2021-10-03,Negeri Sembilan,1032214,462684,21657
4901,2021-10-03,Pahang,936606,418002,25492
4902,2021-10-03,Perak,1494647,682354,41449
4903,2021-10-03,Perlis,232664,128780,7175
4904,2021-10-03,Pulau Pinang,1533354,679536,35953
4905,2021-10-03,Sabah,1773715,625329,42280
4906,2021-10-03,Sarawak,1920930,676241,34672
4907,2021-10-03,Selangor,7134328,3099723,115632
4908,2021-10-03,Terengganu,581879,283148,25084
4909,2021-10-03,W.P. KualaLumpur,4952723,2220397,62859
4910,2021-10-03,W.P. Labuan,87345,34266,1449
4911,2021-10-03,W.P. Putrajaya,296614,176592,1832
4912,2021-10-04,Johor,2964804,1376462,104105
4913,2021-10-04,Kedah,1092197,559595,44004
4914,2021-10-04,Kelantan,468904,249386,28088
4915,2021-10-04,Melaka,769911,358069,26926
4916,2021-10-04,Negeri Sembilan,1027772,477862,31887
4917,2021-10-04,Pahang,1053701,456556,39441
4918,2021-10-04,Perak,1680033,751139,63387
4919,2021-10-04,Perlis,284010,165530,11256
4920,2021-10-04,Pulau Pinang,1682386,767252,56103
4921,2021-10-04,Sabah,2060021,716042,63285
4922,2021-10-04,Sarawak,1927724,708304,55527
4923,2021-10-04,Selangor,6827641,3130924,181820
4924,2021-10-04,Terengganu,547332,271194,25073
4925,2021-10-04,W.P. KualaLumpur,4772669,2210275,100788
4926,2021-10-04,W.P. Labuan,95151,36569,2421
4927,2021-10-04,W.P. Putrajaya,263999,153644,3185
4928,2021-10-05,Johor,3069859,1401148,105901
4929,2021-10-05,Kedah,1060525,547046,43147
4930,2021-10-05,Kelantan,486572,256335,28311
4931,2021-10-05,Melaka,778728,361085,27371
4932,2021-10-05,Negeri Sembilan,1033041,477330,32354
4933,2021-10-05,Pahang,1051776,456107,40010
4934,2021-10-05,Perak,1697966,752913,64374
4935,2021-10-05,Perlis,266796,161103,10898
4936,2021-10-05,Pulau Pinang,1665163,765403,55843
4937,2021-10-05,Sabah,2076282,715459,63742
4938,2021-10-05,Sarawak,1952664,710765,56254
4939,2021-10-05,Selangor,6949631,3163254,185966
4940,2021-10-05,Terengganu,545924,270006,24885
4941,2021-10-05,W.P. KualaLumpur,4873451,2237072,103349
4942,2021-10-05,W.P. Labuan,99795,37657,2446
4943,2021-10-05,W.P. Putrajaya,265776,155765,3205
4944,2021-10-06,Johor,3114382,1413493,107035
4945,2021-10-06,Kedah,1011910,530688,42783
4946,2021-10-06,Kelantan,483191,254210,28141
4947,2021-10-06,Melaka,784656,362511,27596
4948,2021-10-06,Negeri Sembilan,1041325,480457,32731
4949,2021-10-06,Pahang,1078187,462285,40415
4950,2021-10-06,Perak,1641291,741253,64303
4951,2021-10-06,Perlis,257497,155828,10815
4952,2021-10-06,Pulau Pinang,1541166,740709,55043
4953,2021-10-06,Sabah,2052250,712029,63738
4954,2021-10-06,Sarawak,1959054,712432,56407
4955,2021-10-06,Selangor,7019161,3178321,187383
4956,2021-10-06,Terengganu,541774,268460,24958
4957,2021-10-06,W.P. KualaLumpur,4905417,2240360,103661
4958,2021-10-06,W.P. Labuan,97473,37208,2452
4959,2021-10-06,W.P. Putrajaya,266210,155194,3241
4960,2021-10-07,Johor,3122320,1419549,106429
4961,2021-10-07,Kedah,1093198,557904,43501
4962,2021-10-07,Kelantan,512907,265304,28552
4963,2021-10-07,Melaka,774686,361384,27522
4964,2021-10-07,Negeri Sembilan,1035692,481205,32677
4965,2021-10-07,Pahang,1073753,462787,40288
4966,2021-10-07,Perak,1669288,750793,64553
4967,2021-10-07,Perlis,275747,163407,11031
4968,2021-10-07,Pulau Pinang,1710707,777994,56756
4969,2021-10-07,Sabah,2084693,725178,64069
4970,2021-10-07,Sarawak,1939127,710648,56316
4971,2021-10-07,Selangor,6979921,3196148,186894
4972,2021-10-07,Terengganu,560395,275012,24791
4973,2021-10-07,W.P. KualaLumpur,4919584,2269943,103705
4974,2021-10-07,W.P. Labuan,97868,37597,2487
4975,2021-10-07,W.P. Putrajaya,268019,156699,3219
4976,2021-10-08,Johor,3224708,1438421,100868
4977,2021-10-08,Kedah,1071170,542447,33447
4978,2021-10-08,Kelantan,425848,231156,16536
4979,2021-10-08,Melaka,823096,374307,27207
4980,2021-10-08,Negeri Sembilan,1105619,503797,32415
4981,2021-10-08,Pahang,1151320,484743,39488
4982,2021-10-08,Perak,1755700,775380,63924
4983,2021-10-08,Perlis,292412,168610,10923
4984,2021-10-08,Pulau Pinang,1798806,799635,56562
4985,2021-10-08,Sabah,2164472,748585,63956
4986,2021-10-08,Sarawak,2053016,735929,56374
4987,2021-10-08,Selangor,7465747,3338915,185744
4988,2021-10-08,Terengganu,459375,243159,13311
4989,2021-10-08,W.P. KualaLumpur,5307965,2380677,103458
4990,2021-10-08,W.P. Labuan,100838,37924,2450
4991,2021-10-08,W.P. Putrajaya,306942,174467,3218
4992,2021-10-09,Johor,3285163,1424682,96224
4993,2021-10-09,Kedah,1158687,565511,40353
4994,2021-10-09,Kelantan,515136,263406,25512
4995,2021-10-09,Melaka,849984,375578,24650
4996,2021-10-09,Negeri Sembilan,1144285,504070,29039
4997,2021-10-09,Pahang,1130441,471274,34938
4998,2021-10-09,Perak,1793329,772125,59369
4999,2021-10-09,Perlis,277555,154959,9960
5000,2021-10-09,Pulau Pinang,1835242,776616,50728
5001,2021-10-09,Sabah,2128919,721367,57109
5002,2021-10-09,Sarawak,2122098,712708,39879
5003,2021-10-09,Selangor,7952097,3395581,159925
5004,2021-10-09,Terengganu,569976,274818,20811
5005,2021-10-09,W.P. KualaLumpur,5512979,2409084,84864
5006,2021-10-09,W.P. Labuan,98410,37168,2022
5007,2021-10-09,W.P. Putrajaya,302669,177055,2155
5008,2021-10-10,Johor,3159479,1358168,80941
5009,2021-10-10,Kedah,1196425,579912,41322
5010,2021-10-10,Kelantan,521815,271431,28443
5011,2021-10-10,Melaka,732689,337835,17568
5012,2021-10-10,Negeri Sembilan,1017200,462720,21230
5013,2021-10-10,Pahang,1001521,438783,25678
5014,2021-10-10,Perak,1564604,703793,41874
5015,2021-10-10,Perlis,230866,129068,7208
5016,2021-10-10,Pulau Pinang,1625082,705107,36460
5017,2021-10-10,Sabah,1913935,669004,43487
5018,2021-10-10,Sarawak,1931036,681707,34398
5019,2021-10-10,Selangor,7318684,3166864,116166
5020,2021-10-10,Terengganu,574885,282766,24740
5021,2021-10-10,W.P. KualaLumpur,5113875,2284212,63342
5022,2021-10-10,W.P. Labuan,83656,33674,1494
5023,2021-10-10,W.P. Putrajaya,301356,179087,1839
5024,2021-10-11,Johor,3124739,1430604,105502
5025,2021-10-11,Kedah,1128640,580296,44618
5026,2021-10-11,Kelantan,491491,260987,28595
5027,2021-10-11,Melaka,807592,373517,27090
5028,2021-10-11,Negeri Sembilan,1055045,500785,31714
5029,2021-10-11,Pahang,1150652,497685,40132
5030,2021-10-11,Perak,1737771,778822,63723
5031,2021-10-11,Perlis,290047,171596,11186
5032,2021-10-11,Pulau Pinang,1764438,800057,56415
5033,2021-10-11,Sabah,2085578,734560,63443
5034,2021-10-11,Sarawak,1860312,699678,54926
5035,2021-10-11,Selangor,6976002,3194694,181876
5036,2021-10-11,Terengganu,544093,274231,24760
5037,2021-10-11,W.P. KualaLumpur,4875397,2255243,101375
5038,2021-10-11,W.P. Labuan,93459,36503,2391
5039,2021-10-11,W.P. Putrajaya,267168,157027,3207
5040,2021-10-12,Johor,3117664,1437040,107041
5041,2021-10-12,Kedah,1128258,583634,44558
5042,2021-10-12,Kelantan,497326,263004,28587
5043,2021-10-12,Melaka,797542,374004,27577
5044,2021-10-12,Negeri Sembilan,1040377,496481,31910
5045,2021-10-12,Pahang,1155003,501590,40794
5046,2021-10-12,Perak,1737657,782953,64885
5047,2021-10-12,Perlis,289041,171502,11260
5048,2021-10-12,Pulau Pinang,1769511,802782,56727
5049,2021-10-12,Sabah,1888373,688575,60850
5050,2021-10-12,Sarawak,1878515,703327,55770
5051,2021-10-12,Selangor,7007988,3214834,185987
5052,2021-10-12,Terengganu,540418,273356,24556
5053,2021-10-12,W.P. KualaLumpur,4907337,2252759,103626
5054,2021-10-12,W.P. Labuan,89386,35895,2441
5055,2021-10-12,W.P. Putrajaya,269238,158603,3200
5056,2021-10-13,Johor,3195019,1451401,107687
5057,2021-10-13,Kedah,1145046,587232,45023
5058,2021-10-13,Kelantan,508814,269098,28768
5059,2021-10-13,Melaka,826211,383328,27704
5060,2021-10-13,Negeri Sembilan,1059595,502766,32164
5061,2021-10-13,Pahang,1180797,508437,40806
5062,2021-10-13,Perak,1780023,794439,65069
5063,2021-10-13,Perlis,291057,172138,11355
5064,2021-10-13,Pulau Pinang,1797502,814573,57196
5065,2021-10-13,Sabah,2062570,728862,63780
5066,2021-10-13,Sarawak,1915115,707985,55851
5067,2021-10-13,Selangor,6983295,3197886,184641
5068,2021-10-13,Terengganu,555947,280444,24871
5069,2021-10-13,W.P. KualaLumpur,4958602,2252854,103040
5070,2021-10-13,W.P. Labuan,93906,37096,2429
5071,2021-10-13,W.P. Putrajaya,266779,155878,3249
5072,2021-10-14,Johor,3165982,1452416,107374
5073,2021-10-14,Kedah,1146183,588377,45004
5074,2021-10-14,Kelantan,534506,281268,28991
5075,2021-10-14,Melaka,822163,384610,27861
5076,2021-10-14,Negeri Sembilan,1056644,511150,32437
5077,2021-10-14,Pahang,1200678,522932,40803
5078,2021-10-14,Perak,1776946,804571,65211
5079,2021-10-14,Perlis,292867,174162,11368
5080,2021-10-14,Pulau Pinang,1781308,816296,56974
5081,2021-10-14,Sabah,2027995,727844,63687
5082,2021-10-14,Sarawak,1827162,695800,55378
5083,2021-10-14,Selangor,6880510,3187595,182581
5084,2021-10-14,Terengganu,577983,290494,24763
5085,2021-10-14,W.P. KualaLumpur,4866293,2241938,101635
5086,2021-10-14,W.P. Labuan,92308,36730,2448
5087,2021-10-14,W.P. Putrajaya,266986,155992,3189
5088,2021-10-15,Johor,3236860,1464368,101327
5089,2021-10-15,Kedah,1086684,564089,33418
5090,2021-10-15,Kelantan,453981,254747,16686
5091,2021-10-15,Melaka,897921,413013,27726
5092,2021-10-15,Negeri Sembilan,1134156,541931,31937
5093,2021-10-15,Pahang,1330705,567057,39849
5094,2021-10-15,Perak,1884470,847246,64608
5095,2021-10-15,Perlis,318003,184259,11023
5096,2021-10-15,Pulau Pinang,1894404,847720,57510
5097,2021-10-15,Sabah,2132315,751078,63613
5098,2021-10-15,Sarawak,1969883,728687,55931
5099,2021-10-15,Selangor,7292567,3313889,181104
5100,2021-10-15,Terengganu,465514,255549,13349
5101,2021-10-15,W.P. KualaLumpur,5211472,2354734,101383
5102,2021-10-15,W.P. Labuan,99242,38557,2415
5103,2021-10-15,W.P. Putrajaya,294833,170452,3139
5104,2021-10-16,Johor,3345209,1475718,96587
5105,2021-10-16,Kedah,1162954,589627,39943
5106,2021-10-16,Kelantan,573505,293810,25951
5107,2021-10-16,Melaka,945924,428832,24898
5108,2021-10-16,Negeri Sembilan,1199899,569043,28591
5109,2021-10-16,Pahang,1342746,566491,34718
5110,2021-10-16,Perak,1962594,864616,59340
5111,2021-10-16,Perlis,294144,168321,9812
5112,2021-10-16,Pulau Pinang,1874203,812006,51000
5113,2021-10-16,Sabah,2093927,723893,56593
5114,2021-10-16,Sarawak,2034870,722741,47919
5115,2021-10-16,Selangor,7478370,3292678,154853
5116,2021-10-16,Terengganu,577884,292746,20423
5117,2021-10-16,W.P. KualaLumpur,5275644,2328098,83128
5118,2021-10-16,W.P. Labuan,93370,36534,2005
5119,2021-10-16,W.P. Putrajaya,261388,158368,2039
5120,2021-10-17,Johor,3222185,1409884,81169
5121,2021-10-17,Kedah,1217809,611333,40785
5122,2021-10-17,Kelantan,566795,295874,28899
5123,2021-10-17,Melaka,822621,388599,18076
5124,2021-10-17,Negeri Sembilan,1079249,530570,21073
5125,2021-10-17,Pahang,1195123,527186,25385
5126,2021-10-17,Perak,1674605,777226,41773
5127,2021-10-17,Perlis,249269,143565,6988
5128,2021-10-17,Pulau Pinang,1648072,729701,36461
5129,2021-10-17,Sabah,1898309,673065,43275
5130,2021-10-17,Sarawak,1997323,710375,34437
5131,2021-10-17,Selangor,6684131,3020168,112191
5132,2021-10-17,Terengganu,603115,302591,24472
5133,2021-10-17,W.P. KualaLumpur,4819394,2174248,62095
5134,2021-10-17,W.P. Labuan,83083,33999,1491
5135,2021-10-17,W.P. Putrajaya,256180,157698,1791
5136,2021-10-18,Johor,3241684,1473837,105611
5137,2021-10-18,Kedah,1224846,618937,45044
5138,2021-10-18,Kelantan,571726,297704,29590
5139,2021-10-18,Melaka,847483,396673,27099
5140,2021-10-18,Negeri Sembilan,1051049,511631,31041
5141,2021-10-18,Pahang,1277565,542633,39427
5142,2021-10-18,Perak,1920513,845702,64013
5143,2021-10-18,Perlis,307455,178205,11075
5144,2021-10-18,Pulau Pinang,1866367,830537,57192
5145,2021-10-18,Sabah,2072907,732330,62740
5146,2021-10-18,Sarawak,1936702,723581,54527
5147,2021-10-18,Selangor,6855046,3164918,177532
5148,2021-10-18,Terengganu,583036,293974,24892
5149,2021-10-18,W.P. KualaLumpur,4888154,2252850,99553
5150,2021-10-18,W.P. Labuan,91135,36380,2358
5151,2021-10-18,W.P. Putrajaya,254631,151653,3066
5152,2021-10-19,Johor,3100158,1414833,92839
5153,2021-10-19,Kedah,1056999,549900,37737
5154,2021-10-19,Kelantan,503129,266307,24522
5155,2021-10-19,Melaka,838955,389435,23524
5156,2021-10-19,Negeri Sembilan,1030043,503916,26148
5157,2021-10-19,Pahang,1214717,525461,32851
5158,2021-10-19,Perak,1701214,783030,56183
5159,2021-10-19,Perlis,276978,163816,9401
5160,2021-10-19,Pulau Pinang,1680498,769527,48813
5161,2021-10-19,Sabah,1744407,638286,45281
5162,2021-10-19,Sarawak,1700683,643296,37797
5163,2021-10-19,Selangor,6770425,3069726,140429
5164,2021-10-19,Terengganu,503272,264494,19163
5165,2021-10-19,W.P. KualaLumpur,4612143,2120700,76069
5166,2021-10-19,W.P. Labuan,68649,29771,1489
5167,2021-10-19,W.P. Putrajaya,252972,152444,1868
5168,2021-10-20,Johor,3097920,1432515,106673
5169,2021-10-20,Kedah,1088849,570884,44127
5170,2021-10-20,Kelantan,534531,281803,28915
5171,2021-10-20,Melaka,697273,353754,26187
5172,2021-10-20,Negeri Sembilan,893705,460781,30626
5173,2021-10-20,Pahang,1187860,514275,40046
5174,2021-10-20,Perak,1666825,767833,63676
5175,2021-10-20,Perlis,279648,169003,11122
5176,2021-10-20,Pulau Pinang,1735100,800439,57728
5177,2021-10-20,Sabah,1937785,710894,62629
5178,2021-10-20,Sarawak,1916209,721049,55666
5179,2021-10-20,Selangor,6006795,2957819,178090
5180,2021-10-20,Terengganu,552872,281657,24380
5181,2021-10-20,W.P. KualaLumpur,4363169,2093385,101255
5182,2021-10-20,W.P. Labuan,85808,35446,2449
5183,2021-10-20,W.P. Putrajaya,231595,141780,3144
5184,2021-10-21,Johor,3178580,1463731,107807
5185,2021-10-21,Kedah,1201421,609555,44816
5186,2021-10-21,Kelantan,533642,285451,28155
5187,2021-10-21,Melaka,800168,380882,26575
5188,2021-10-21,Negeri Sembilan,1034476,501642,31850
5189,2021-10-21,Pahang,1217296,525931,40503
5190,2021-10-21,Perak,1851956,820868,65344
5191,2021-10-21,Perlis,301668,178515,11285
5192,2021-10-21,Pulau Pinang,1853323,835456,58601
5193,2021-10-21,Sabah,1987368,718039,63224
5194,2021-10-21,Sarawak,1841122,708627,55417
5195,2021-10-21,Selangor,6918229,3216603,184819
5196,2021-10-21,Terengganu,557685,284626,24014
5197,2021-10-21,W.P. KualaLumpur,4859530,2263930,103363
5198,2021-10-21,W.P. Labuan,86140,35394,2424
5199,2021-10-21,W.P. Putrajaya,253233,153018,3170
5200,2021-10-22,Johor,3236593,1468949,101772
5201,2021-10-22,Kedah,1098126,568453,33332
5202,2021-10-22,Kelantan,472815,263546,16569
5203,2021-10-22,Melaka,877677,406197,27474
5204,2021-10-22,Negeri Sembilan,1078086,521386,31841
5205,2021-10-22,Pahang,1305643,555524,39270
5206,2021-10-22,Perak,1894722,848926,64962
5207,2021-10-22,Perlis,321477,187596,10960
5208,2021-10-22,Pulau Pinang,1956669,864358,58779
5209,2021-10-22,Sabah,2055340,737119,63142
5210,2021-10-22,Sarawak,1897869,719897,55206
5211,2021-10-22,Selangor,7255055,3324398,184078
5212,2021-10-22,Terengganu,445600,248315,13012
5213,2021-10-22,W.P. KualaLumpur,5208905,2356922,103021
5214,2021-10-22,W.P. Labuan,92192,36700,2380
5215,2021-10-22,W.P. Putrajaya,285465,167651,3130
5216,2021-10-23,Johor,3376926,1488229,96997
5217,2021-10-23,Kedah,1182274,594369,40164
5218,2021-10-23,Kelantan,545736,285174,25253
5219,2021-10-23,Melaka,961016,426465,25010
5220,2021-10-23,Negeri Sembilan,1140443,544428,28482
5221,2021-10-23,Pahang,1335130,560099,34827
5222,2021-10-23,Perak,1976913,863009,59948
